NAME,ADDRESS,PHONE,CITY,COUNTY,STATE,LAT,LON,TYPE,WFO
The Belvidere-Chappell Hill Fire Department,,252-297-2166,Belvidere,PERQUIMANS ,NC,36.309678,-76.53356,FD,AKQ
Cambria Volunteer Fire Department,,618-985-3431,Cambria,WILLIAMSON ,IL,37.785642,-89.1187235,FD,PAH
Equality Fire Department,,618-276-4248,Equality,GALLATIN ,IL,37.7366938,-88.3437011,FD,PAH
Mexican Hat-Halchita Fire Department,Post Office Box 310434,435-587-3225,Mexican Hat,SAN JUAN ,UT,37.14837,-109.86092,FD,GJT
Gaston Volunteer Fire Department,,252-537-8279,Gaston,NORTHAMPTON,NC,36.509388,-77.693651,FD,AKQ
Robards Community Fire Department,,270-521-1451,Robards,HENDERSON,KY,37.681134,-87.5461445,FD,PAH
Floyd County Volunteer Fire Department Station 1,143 Akers AVE,540-745-4975,Floyd,FLOYD,VA,36.909603,-80.317233,FD,RNK
Thompson Volunteer Fire Department,8755 Thompson Valley RD,276-988-4435,Tazewell,TAZEWELL ,VA,37.07514,-81.54882,FD,RNK
Stafford Volunteer Fire Department,,620-234-6013,Stafford,STAFFORD ,KS,37.964859,-98.5941305,FD,DDC
Jenkins Fire Department,,606-832-2141,Jenkins,LETCHER,KY,37.209309,-82.6228835,FD,JKL
Draper Volunteer Fire Department,,540-980-3294,Draper,PULASKI,VA,36.976506,-80.788823,FD,RNK
Sartomer Company Emergency Response Team,601 Tightsqueeze Industrial RD,434-433-0305,Chatham,PITTSYLVANIA ,VA,36.7821,-79.409331,FD,RNK
Highland Area Fire Department,8765 HWY 1247,606-365-9939,Stanford,LINCOLN,KY,37.43192825,-84.6458746,FD,LMK
Macksville Fire Department,203 E Poling,620-348-2575,Macksville,STAFFORD ,KS,37.95908383,-98.96631506,FD,DDC
City of Bradfordsville Fire Department,,270-337-3200,Bradfordsville,MARION ,KY,37.478976,-85.108724,FD,LMK
Rural Bradfordsville Fire Department,,270-337-3200,Bradfordsville,MARION ,KY,37.478976,-85.108724,FD,LMK
San Luis Obispo City Fire Department,2160 Santa Barbara AVE,805-781-7380,San Luis Obispo,SAN LUIS OBISPO,CA,35.269992,-120.65562,FD,LOX
Pahrump Valley Fire and Rescue Service,300 N HWY 160,775-727-5658,Pahrump,NYE,NV,36.22551349,-115.9962277,FD,VEF
Duck Fire Department,1259 Duck RD,252-261-3929,Duck,DARE ,NC,36.18062703,-75.75636092,FD,MHX
Desloge Volunteer Fire Department,300 N Lincoln ST,573-431-4487,Desloge,SAINT FRANCOIS ,MO,37.87262826,-90.5283296,FD,LSX
"Conway Volunteer Fire Department, Inc.",,252-585-0026,Conway,NORTHAMPTON,NC,36.4412049,-77.2253288,FD,AKQ
"Buckhorn Volunteer Fire Department, Inc.",,606-398-7800,Buckhorn,PERRY,KY,37.316427,-83.488283,FD,JKL
Boydton Volunteer Fire Department,,434-738-6689,Boydton,MECKLENBURG,VA,36.621132,-78.3196325,FD,AKQ
Crocker Fire Protection District,201 Keeth RD,573-736-2733,Crocker,PULASKI,MO,37.94461245,-92.2674839,FD,SGF
Falls of Rough Volunteer Fire Department,,270-257-8200,Falls of Rough,GRAYSON,KY,37.614786,-86.5441115,FD,LMK
Winton Fire Department,503 N Main ST,252-358-3651,Winton,HERTFORD ,NC,36.39422914,-76.93357251,FD,AKQ
"Compton Junction Fire District, Inc.","Route 1, Box 369",417-667-6042,Metz,VERNON ,MO,37.9962549,-94.4441929,FD,SGF
Southwest Camden County Fire Protection District,,573-363-0011,Macks Creek,CAMDEN ,MO,37.9668337,-92.9684638,FD,SGF
"Krypton Volunteer Fire and Rescue Squad, Inc.",,606-436-6269,Krypton,PERRY,KY,37.305033,-83.3193035,FD,JKL
Pittsburg Volunteer Fire Department,,618-993-8260,Pittsburg,WILLIAMSON ,IL,37.785102,-88.807301,FD,PAH
Herrin Fire Department,401 S Park AVE,618-942-6514,Herrin,WILLIAMSON ,IL,37.799649,-89.028,FD,PAH
"Callands Volunteer Fire & Rescue, Inc.",11741 Callands RD,434-724-6459,Callands,PITTSYLVANIA ,VA,36.822735,-79.5831615,FD,RNK
Snow Creek Volunteer Fire Department,7081 Snow Creek RD,540-576-1788,Penhook,FRANKLIN ,VA,36.846018,-79.734222,FD,RNK
Murfreesboro Volunteer Fire Department,,252-398-4550,Murfreesboro,HERTFORD ,NC,36.431727,-77.098913,FD,AKQ
DeSoto Township Fire Protection District,,618-867-2315,DeSoto,JACKSON,IL,37.8165652,-89.2278865,FD,PAH
Ozora Community Fire Protection Association,17919 State RT N,573-517-1457,Saint Mary,SAINTE GENEVIEVE ,MO,37.861749,-90.03528,FD,LSX
"Carr Fork Volunteer Fire Department, Inc.",,606-642-3100,Littcarr,KNOTT,KY,37.269042,-82.943981,FD,JKL
"McDaniels Fire-Rescue, Inc.",,270-257-2331,McDaniels,BRECKINRIDGE ,KY,37.618818,-86.444513,FD,LMK
Fordsville Fire Department,,270-276-3336,Fordsville,OHIO ,KY,37.640706,-86.697584,FD,LMK
Halstead Fire/EMS Department,,316-835-2606,Halstead,HARVEY ,KS,38.009337,-97.510481,FD,ICT
Cairo Volunteer Fire Department,13115US Highway 41A,270-533-6013,Henderson,HENDERSON,KY,37.715184,-87.650064,FD,PAH
Jakes Branch Fire & Rescue,5447 KY HWY 476,606-439-4431,Bulan,PERRY,KY,37.29746499,-83.1698701,FD,JKL
Oak Level Volunteer Fire Department,1101 Waltman TRL,434-476-2550,Vernon Hill,HALIFAX,VA,36.757962,-79.0914735,FD,RNK
Crab Orchard Fire Department,,606-355-2211,Crab Orchard,LINCOLN,KY,37.440942,-84.4969805,FD,LMK
Comnavmrianas Security/Fire,PSC 455 Box 167,671-339-3473,FPO AP,HAWAII ,HI,19.59811746,-155.5183607,FD,HFO
Saint Mary Volunteer Fire Department,17409 Bartels Industrial DR,573-543-5023,Saint Mary,SAINTE GENEVIEVE ,MO,37.865763,-89.951211,FD,LSX
Whitesville Fire Department,,270-233-4428,Whitesville,DAVIESS,KY,37.661577,-86.870402,FD,PAH
Butler County Fire District #4,,620-735-4425,Cassoday,BUTLER ,KS,38.02425,-96.6644405,FD,ICT
Monte Vista Fire Protection District,401 S Broadway,719-852-3371,Monte Vista,RIO GRANDE ,CO,37.576368,-106.149933,FD,PUB
Rolla Rural Fire Protection District,,573-341-2211,Rolla,PHELPS ,MO,37.949892,-91.774304,FD,SGF
Schell City Rural Volunteer Fire Department,,417-432-3222,Schell City,VERNON ,MO,38.013009,-94.1293835,FD,SGF
Elizabeth City Fire Department,,252-338-3913,Elizabeth City,PASQUOTANK ,NC,36.2947599,-76.23454,FD,AKQ
Gasburg Volunteer Fire Department,,434-577-2561,Gasburg,BRUNSWICK,VA,36.577158,-77.8826915,FD,AKQ
Burrton Consolidated Fire District # 5,,620-463-2235,Burrton,HARVEY ,KS,38.017608,-97.6780835,FD,ICT
Hobbsville Volunteer Fire Department,128 Sandy Cross RD,252-297-2030,Hobbsville,GATES,NC,36.363978,-76.616163,FD,AKQ
Rolla Fire and Rescue,1490 E 10th ST,573-364-3989,Rolla,PHELPS ,MO,37.95142999,-91.74561643,FD,SGF
Town of Tazewell Fire Department,,276-988-5888,Tazewell,TAZEWELL ,VA,37.106628,-81.508283,FD,RNK
Gray Hawk Volunteer Fire Department,,606-287-7224,Gray Hawk,JACKSON,KY,37.394115,-83.9383325,FD,JKL
LaRue County Fire Department,,270-358-9887,Hodgenville,LARUE,KY,37.57029,-85.72598,FD,LMK
Corydon Civil Defense Fire & Rescue,,270-830-9190,Corydon,HENDERSON,KY,37.732326,-87.697403,FD,PAH
Santa Margarita Fire Department,,805-438-3185,Santa Margarita,SAN LUIS OBISPO,CA,35.366118,-120.392513,FD,LOX
Johnston City Fire Department,500 Washington AVE,618-983-8311,Johnston City,WILLIAMSON ,IL,37.816137,-88.9268535,FD,PAH
Raywick Volunteer Fire Department #866,,270-692-0866,Raywick,MARION ,KY,37.546467,-85.4360945,FD,LMK
Lower Currituck Volunteer Fire Department,,252-453-2761,Grandy,CURRITUCK,NC,36.236589,-75.876524,FD,AKQ
San Luis Obispo County Fire Department,635 N Santa Rosa ST,805-543-4244,San Luis Obispo,SAN LUIS OBISPO,CA,35.30277605,-120.6768881,FD,LOX
Bandy Volunteer Fire Department,3286 Bandy RD,276-596-9033,Bandy,TAZEWELL ,VA,37.135953,-81.6977205,FD,RNK
Stafford County Rural Fire District #1,636 E 4TH AVE,620-549-3765,Saint John,STAFFORD ,KS,38.00233629,-98.75291914,FD,DDC
Hodgenville Volunteer Fire Department,209 E Water ST,270-358-9887,Hodgenville,LARUE,KY,37.57483312,-85.73922894,FD,LMK
St. John Volunteer Fire Department,115 E 4TH AVE,620-549-3208,Saint John,STAFFORD ,KS,38.00277,-98.760654,FD,DDC
Haysi Volunteer Fire Department,RT 80-83 HWY,276-865-4728,Haysi,DICKENSON,VA,37.20862561,-82.27578372,FD,RLX
Hurst Fire Department,,618-987-2625,Hurst,WILLIAMSON ,IL,37.832379,-89.1445535,FD,PAH
Niagara Volunteer Fire Department,15828 Highway 136 E,270-321-2555,Henderson,HENDERSON,KY,37.72100433,-87.48780963,FD,PAH
Montezuma Creek Fire Department,Post Office Box 424,435-651-3351,Montezuma Creek,SAN JUAN ,UT,37.260402,-109.3071635,FD,GJT
Chatham Volunteer Fire Department,,434-432-1516,Chatham,PITTSYLVANIA ,VA,36.831804,-79.4458025,FD,RNK
Burkes Garden Volunteer Fire Department,,276-472-2172,Tazewell,TAZEWELL ,VA,37.1186769,-81.5187358,FD,RNK
Mancos Fire Protection District,,970-533-7400,Mancos,MONTEZUMA,CO,37.374189,-108.343691,FD,GJT
Wasco State Prison Fire Department,701 Scofield AVE,661-758-8400,Wasco,KERN ,CA,35.593893,-119.407221,FD,HNX
Cortez Fire Protection District,23 N Washington ST,970-565-3157,Cortez,MONTEZUMA,CO,37.349262,-108.5814,FD,GJT
Tazewell County Fire Rescue,,000-000-0000,Tazewell,TAZEWELL ,VA,37.119768,-81.505862,FD,RNK
Glendale Fire Department,,270-369-2019,Glendale,HARDIN ,KY,37.5986215,-85.9095651,FD,LMK
South Hutchinson Fire Department,2 S Main ST,620-663-7104,South Hutchinson,RENO ,KS,38.027646,-97.939782,FD,ICT
Weingarten Volunteer Fire Department,13491 Hwy 32,573-883-5158,Ste Genevieve,SAINTE GENEVIEVE ,MO,37.898388,-90.21384,FD,LSX
Gatesville Volunteer Fire Department,127 Main ST,252-357-1001,Gatesville,GATES,NC,36.40243748,-76.75169656,FD,AKQ
Steelville Fire Protection District,,573-775-2708,Steelville,CRAWFORD ,MO,37.950531,-91.3134635,FD,LSX
Ferrum Volunteer Fire Department,,000-000-0000,Ferrum,FRANKLIN ,VA,36.9202941,-80.0112975,FD,RNK
Hiwassee Volunteer Fire Department,,540-980-5611,Hiwassee,PULASKI,VA,37.0120374,-80.663572,FD,RNK
Snowville Volunteer Fire Department,4855 Leadmines RD,540-639-1177,Hiwassee,PULASKI,VA,37.0120374,-80.663572,FD,RNK
Bush Volunteer Fire Department,406 Poplar AVE,618-987-2180,Desoto,WILLIAMSON ,IL,37.8424379,-89.13339205,FD,PAH
Terre Du Lac Fire Department,111 Rue Terre Bonne DR,573-358-5701,Bonne Terre,SAINT FRANCOIS ,MO,37.923408,-90.616293,FD,LSX
Potosi Fire Protection District,511 E Jefferson ST,573-438-5465,Potosi,WASHINGTON ,MO,37.93168867,-90.7815748,FD,LSX
Camdenton Fire Department,437 W US Highway 54,573-346-6260,Camdenton,CAMDEN ,MO,38.00493,-92.750724,FD,SGF
St. Clair County Fire and Rescue,5200 NE 50th RD,,Osceola,SAINT CLAIR,MO,38.02809908,-93.72364325,FD,SGF
Stephensburg Fire and Rescue,10601 Leitchfield RD,270-862-5863,Cecilia,HARDIN ,KY,37.615482,-86.019552,FD,LMK
Uniontown City Fire Department,,270-822-4222,Uniontown,UNION,KY,37.7678392,-87.9340399,FD,PAH
Newton Fire/EMS Department,200 E 3RD ST,316-284-6065,Newton,HARVEY ,KS,38.045466,-97.342524,FD,ICT
Bonne Terre Fire Department,118 N Allen ST,573-358-2200,Bonne Terre,SAINT FRANCOIS ,MO,37.924893,-90.5510835,FD,LSX
Mid-County Fire Protection District,184 N Business Route 5,573-346-2049,Camdenton,CAMDEN ,MO,38.010483,-92.746611,FD,SGF
"Eure Volunteer Fire Department, Inc.",,252-357-0292,Eure,GATES,NC,36.431448,-76.85018,FD,AKQ
Halifax Volunteer Fire Department,375 N Main ST,434-476-6001,Halifax,HALIFAX,VA,36.76972802,-78.9235383,FD,RNK
Sycamore React Volunteer Fire Department,,606-754-4698,Ashcamp,PIKE ,KY,37.254372,-82.477322,FD,JKL
Granada Volunteer Fire Department,,719-734-5211,Granada,PROWERS,CO,37.883094,-102.3584705,FD,PUB
Dixon Rural Fire Protection District,203 S Walnut ST,573-759-6315,Dixon,PULASKI,MO,37.99462292,-92.10009254,FD,SGF
Eldorado Fire Department,901 4TH ST,618-273-3248,Eldorado,SALINE ,IL,37.81239931,-88.43748129,FD,PAH
"Big River Fire Protection, Inc.",,573-358-2737,Bonne Terre,SAINT FRANCOIS ,MO,37.932513,-90.5457005,FD,LSX
Ridgway Fire Department,,618-272-3341,Ridgway,GALLATIN ,IL,37.800483,-88.2508805,FD,PAH
Fisty Dwarf Volunteer Fire & Rescue,,606-251-3700,Fisty,KNOTT,KY,37.335399,-83.101571,FD,JKL
Grapevine/Chavies Volunteer Fire Department,,606-439-3070,Chavies,PERRY,KY,37.359474,-83.309723,FD,JKL
Hutchinson Kansas Fire Department,18 E Avenue B,620-694-2871,Hutchinson,RENO ,KS,38.04973258,-97.93149186,FD,ICT
Pulaski Fire Department,117 Jefferson AVE N,540-994-8662,Pulaski,PULASKI,VA,37.046934,-80.78292,FD,RNK
Lakin Fire Department,,620-355-6252,Lakin,KEARNY ,KS,37.945509,-101.281391,FD,DDC
Sac- Oasage Fire Protection District,,417-646-2270,Osceola,SAINT CLAIR,MO,38.0458712,-93.6986799,FD,SGF
Dorton Volunteer Fire Department,,606-639-8165,Dorton,PIKE ,KY,37.278627,-82.576871,FD,JKL
South Camden Fire Department,,252-338-3722,Camden,CAMDEN ,NC,36.323538,-76.1544035,FD,AKQ
Ava Volunteer Fire Department,312 E Main ST,618-426-3641,Ava,JACKSON,IL,37.887525,-89.4915225,FD,PAH
"Jewell Ridge Volunteer Fire Department , Inc",RT 620,276-881-8282,Jewell Ridge,TAZEWELL ,VA,37.18624178,-81.78538384,FD,RNK
City of McKee Volunteer Fire Department,,606-287-8305,McKee,JACKSON,KY,37.44271,-83.993705,FD,JKL
Sand Gap Volunteer Fire Department,,606-965-3576,McKee,JACKSON,KY,37.44271,-83.993705,FD,JKL
Bland County Volunteer Fire Department,JacksonST,276-688-3711,Bland,BLAND,VA,37.10036705,-81.11593754,FD,RNK
Lebanon Fire Department,320 W Walnut ST,270-692-6830,Lebanon,MARION ,KY,37.569924,-85.2588405,FD,LMK
Galatia Volunteer Fire & Rescue,,618-268-4112,Galatia,SALINE ,IL,37.838796,-88.628453,FD,PAH
Mosca-Hooper Volunteer Fire Department,5235 State Highway 17,719-378-2339,Mosca,ALAMOSA,CO,37.6500118,-105.869975,FD,PUB
Pasquotank Providence Volunteer Fire Department,1995 N Road ST,252-338-0004,Elizabeth City,PASQUOTANK ,NC,36.348048,-76.2662025,FD,AKQ
CAL FIRE/San Luis Obispo County Fire Station #15- South Bay,2315 Bayview Heights DR,805-528-1053,Los Osos,SAN LUIS OBISPO,CA,35.309367,-120.833892,FD,LOX
Lost Creek Volunteer Fire Department,4353 Lost CreekRD,606-436-6215,Hazard,PERRY,KY,37.35874331,-83.20679661,FD,JKL
Iconium Fire Protection District,12715 NE Highway C,000-000-0000,Osceola,SAINT CLAIR,MO,38.054859,-93.626702,FD,SGF
Garden City Fire Department,,620-276-1140,Garden City,FINNEY ,KS,37.977423,-100.8562805,FD,DDC
"Cross Timbers Rural Fire Department, Inc.",,417-425-5016,Cross Timbers,HICKORY,MO,38.046489,-93.1756625,FD,SGF
Chester Fire Department,1330 Swanwick ST,618-826-1516,Chester,RANDOLPH ,IL,37.914858,-89.82036,FD,LSX
Severn Volunteer Fire Department Inc.,,252-585-0110,Severn,NORTHAMPTON,NC,36.516165,-77.1925625,FD,AKQ
"Scottsburg Volunteer Fire Department, Inc.",,434-454-6700,Scottsburg,HALIFAX,VA,36.773088,-78.778412,FD,RNK
Taberville Volunteer Fire Department,01185 SW HWY H,660-598-2832,Rockville,BATES,MO,38.0709901,-94.0783918,FD,EAX
Butler County Fire District 10,,316-322-0315,Burns,BUTLER ,KS,38.086345,-96.70412,FD,ICT
Bluff Volunteer Fire Department,,435-672-2281,Bluff,SAN JUAN ,UT,37.283748,-109.553723,FD,GJT
Daviess County Fire Department,5005 Highway 54,270-685-8440,Owensboro,DAVIESS,KY,37.739826,-87.02469,FD,PAH
Wolf Coal Volunteer Fire Department,10914 Highway 1110,606-398-4911,Wolf Coal,BREATHITT,KY,37.395018,-83.3933115,FD,JKL
"Climax Volunteer Fire Department, Inc.",4166 Climax RD,434-432-1944,Chatham,PITTSYLVANIA ,VA,36.89019,-79.48782,FD,RNK
Crystal Volunteer Fire Department (part of Nye County Fire Protection District),115 Clark DR,775-372-1222,Crystal,NYE,NV,36.311568,-116.0340425,FD,VEF
Stanford Fire Department,400 E Main ST,606-365-4501,Stanford,LINCOLN,KY,37.52968422,-84.65936036,FD,LMK
Troublesome Creek Volunteer Fire Department,109 Willie Fay DR,606-378-4357,Ary,PERRY,KY,37.369149,-83.1427235,FD,JKL
Pippa Passes Volunteer Fire Department,,606-368-2702,Pippa Passes,KNOTT,KY,37.337838,-82.8662525,FD,JKL
Vergennes Fire Department,,618-684-2250,Vergennes,JACKSON,IL,37.901319,-89.3430125,FD,PAH
Lake Forest Volunteer Fire Department,13100 Lakewood DR,573-483-9010,Sainte Genevieve,SAINTE GENEVIEVE ,MO,37.948824,-90.215172,FD,LSX
Smith Mills Volunteer Fire Department,,270-830-9190,Smith Mills,HENDERSON,KY,37.79932,-87.76327,FD,PAH
Sunbury Volunteer Fire Department,149 Silver Springs RD,252-465-4411,Sunbury,GATES,NC,36.432666,-76.62393,FD,AKQ
Riner Volunteer Fire Department,,540-382-6865,Riner,MONTGOMERY ,VA,37.029273,-80.4348305,FD,RNK
Como Volunteer Fire Department,1201 US258 N,252-398-3016,Como,HERTFORD ,NC,36.499806,-77.010084,FD,AKQ
Riceville Java Volunteer Fire Department,,434-432-8623,Java,PITTSYLVANIA ,VA,36.852063,-79.1930105,FD,RNK
Saint James Fire Protection District,,573-265-5112,Saint James,PHELPS ,MO,38.014953,-91.61468,FD,SGF
Kentucky 86 Fire and Rescue,,270-862-3327,Cecilia,HARDIN ,KY,37.665042,-86.01983,FD,LMK
Hebbardsville Area Volunteer Fire Department,16756 HWY 416 E,270-546-9874,Henderson,HENDERSON,KY,37.775574,-87.37419539,FD,PAH
TMD Friction Incipient Fire Brigade,3994 PepperellWAY,540-674-3941,Dublin,RADFORD,VA,37.075716,-80.7271425,FD,RNK
Anderson County Rural Fire Department,14296 SE Oregon RD,620-439-5631,Kincaid,ANDERSON ,KS,38.100618,-95.1871815,FD,TOP
Elkville Fire Department,,618-568-1341,Elkville,JACKSON,IL,37.905054,-89.2325015,FD,PAH
Wheelwright Volunteer Fire Department,1555 kentucky rt 306,606-452-4100,Wheelwright,FLOYD,KY,37.33330141,-82.72083495,FD,JKL
Campbell Hill Volunteer Fire Department,,618-426-3012,Campbell Hill,JACKSON,IL,37.927977,-89.5730615,FD,PAH
Rich Hill Fire Department,120 N 7th ST,417-395-2223,Rich Hill,BATES,MO,38.0965838,-94.36071672,FD,EAX
LaCrosse Volunteer Fire Department,Carolina ST,434-757-7243,LaCrosse,MECKLENBURG,VA,36.69471214,-78.09229002,FD,AKQ
Oakwood Volunteer Fire Department,,276-498-7921,Oakwood,BUCHANAN ,VA,37.2488393,-81.9823264,FD,RLX
Owensboro Fire Department,512 W 9TH ST,270-687-8408,Owensboro,DAVIESS,KY,37.766934,-87.115752,FD,PAH
Upper Huerfano Fire Protection District,169 CO RD 570,719-746-2946,Redwing,HUERFANO ,CO,37.7358281,-105.2891794,FD,PUB
Zeigler Fire Department,301 Church ST,618-596-6301,Zeigler,FRANKLIN ,IL,37.90250715,-89.05303674,FD,PAH
Patterson Volunteer Fire Department,1108 Patterson RD,276-259-7722,Oakwood,BUCHANAN ,VA,37.25454678,-81.98541377,FD,RLX
West Frankfort Fire Department,201 E Nolen ST,618-937-1234,West Frankfort,FRANKLIN ,IL,37.89935144,-88.92665956,FD,PAH
Airport-Sorgho Fire Department,,270-771-4914,Owensboro,DAVIESS,KY,37.776876,-87.166601,FD,PAH
"Saint Joseph Fire Department, Inc.",,270-229-4189,Owensboro,DAVIESS,KY,37.776876,-87.166601,FD,PAH
Lookout Vounteer Fire & Rescue Department,,606-754-8691,Lookout,PIKE ,KY,37.3145237,-82.4676296,FD,JKL
Goose Creek Lake Fire Department,9103 Beach DR,573-358-3282,French Village,SAINT FRANCOIS ,MO,37.98012382,-90.35080436,FD,LSX
Pasquotank-Newland Volunteer Fire Department,721 HWY 158,252-335-4444,Elizabeth City,PASQUOTANK ,NC,36.416637,-76.3960005,FD,AKQ
South Hancock Volunteer Fire Department,12195 State Route 2181,270-233-3473,Hawesville,HANCOCK,KY,37.752156,-86.8135905,FD,LMK
Whitewood Volunteer Fire Department,HC 66Lynn CampRD,276-259-7966,Whitewood,BUCHANAN ,VA,37.2461959,-81.8825636,FD,RLX
Community Volunteer Fire Department of Canoe,1650 Houston RD,606-295-3513,Booneville,BREATHITT,KY,37.43858579,-83.51615878,FD,JKL
Ethan Allen Fire Brigade,4825 Cleburn BLVD,540-674-4111,Dublin,PULASKI,VA,37.091862,-80.6923935,FD,RNK
Hamilton County Rural Fire Department,,620-384-4110,Syracuse,HAMILTON ,KS,37.978818,-101.763611,FD,DDC
Syracuse Fire Department,,620-384-7364,Syracuse,HAMILTON ,KS,37.978818,-101.763611,FD,DDC
Zell Volunteer Fire Department,10259 Bahr RD,573-883-2044,Sainte Genevieve,SAINTE GENEVIEVE ,MO,37.9736953,-90.13394881,FD,LSX
Garfield Township Fire Department,5830 N Haflich RD,620-275-7957,Garden City,FINNEY ,KS,38.034369,-100.550223,FD,DDC
Branchville Volunteer Fire Department,15310 Broad ST,757-654-9420,Branchville,SOUTHAMPTON,VA,36.56950864,-77.24770615,FD,AKQ
Harman Volunteer Fire Department,,276-531-8285,Maxie,BUCHANAN ,VA,37.29075,-82.209842,FD,RLX
Southeast Floyd County Volunteer Fire Department,,606-452-2222,Melvin,FLOYD,KY,37.347873,-82.682621,FD,JKL
Holcomb Community Fire Department,,620-277-2250,Holcomb,FINNEY ,KS,38.018202,-100.9943,FD,DDC
Franklin County Public Safety,,540-483-3091,Rocky Mount,FRANKLIN ,VA,36.983697,-79.8842015,FD,RNK
Newbern Volunteer Fire Department,Wilderness Rd,540-674-8693,Newbern,PULASKI,VA,37.09116742,-80.64387101,FD,RNK
Lake Timberline Volunteer Fire Department,1889 Woodhill DR,573-358-3681,Bonne Terre,SAINT FRANCOIS ,MO,37.99955983,-90.55122113,FD,LSX
Zion Volunteer Fire Department,8047 HWY 351,270-830-7472,Henderson,HENDERSON,KY,37.814607,-87.485382,FD,PAH
Rocky Mount Fire Department #1,1488 Franklin ST,540-483-7181,Rocky Mount,FRANKLIN ,VA,36.991269,-79.9068915,FD,RNK
"Rolling Fork Volunteer Fire Department, Inc.",302 Center ST,502-549-3177,New Haven,NELSON ,KY,37.658664,-85.5927,FD,LMK
Dublin Volunteer Fire Department,,540-674-6890,Dublin,PULASKI,VA,37.104378,-80.7101315,FD,RNK
City of Sainte Genevieve Volunteer Fire Department,165 S Fourth ST,573-883-5400,Sainte Genevieve,SAINTE GENEVIEVE ,MO,37.978155,-90.0475335,FD,LSX
Junction City Fire/ Rescue,,859-854-3900,Junction City,BOYLE,KY,37.5836334,-84.7960351,FD,LMK
Madison Volunteer Fire Department,,620-437-2556,Madison,GREENWOOD,KS,38.132853,-96.132482,FD,ICT
Vincent Volunteer Fire Department,,606-593-7006,Vincent,OWSLEY ,KY,37.4798541,-83.7849175,FD,JKL
Brodnax Volunteer Fire Department,724 Piney Pond RD,434-729-3191,Brodnax,BRUNSWICK,VA,36.70709627,-78.03006162,FD,AKQ
Cave Eastern Fire Protection District,,618-627-2833,Thompsonville,FRANKLIN ,IL,37.905027,-88.752221,FD,PAH
Morro Bay Fire Department,715 Harbor ST,805-772-6242,Morro Bay,SAN LUIS OBISPO,CA,35.367039,-120.8449215,FD,LOX
Knottsville Fire Department,9436 State RT 144,270-281-9323,Knottsville,DAVIESS,KY,37.774188,-86.90751,FD,PAH
Greenwood County Rural Fire Department #1,217 S Third ST S,620-437-2068,Madison,GREENWOOD,KS,38.136015,-96.1364835,FD,ICT
Elizabethtown Fire Department,380 Ring RD,270-765-2122,Elizabethtown,HARDIN ,KY,37.69234217,-85.91254485,FD,LMK
Harvey County Fire District #1,,620-837-3252,Walton,HARVEY ,KS,38.130054,-97.251902,FD,ICT
South Hill Volunteer Fire Department,114 N Brunswick AVE,434-447-8227,South Hill,MECKLENBURG,VA,36.727605,-78.1293105,FD,AKQ
Reno-Harvey Jt Fire District #2,,620-543-6460,Buhler,RENO ,KS,38.124708,-97.7651,FD,ICT
Loretto Volunteer Fire Department,,270-865-4422,Loretto,MARION ,KY,37.648086,-85.407263,FD,LMK
Dowell Volunteer Fire Department,,618-568-1013,Dowell,JACKSON,IL,37.939983,-89.239904,FD,PAH
"Corolla Fire and Rescue Squad, Inc.",827 Whalehead DR,252-453-3242,Corolla,CURRITUCK,NC,36.331803,-75.813453,FD,AKQ
Booneville-Owsley County Volunteer Fire Department,RT 1 Box 33,606-593-5205,Booneville,OWSLEY ,KY,37.4727829,-83.6620538,FD,JKL
Omaha Volunteer Fire Department,,618-962-3145,Omaha,GALLATIN ,IL,37.880232,-88.280972,FD,PAH
Gates Volunteer Fire Department,459 Gates School RD,000-000-0000,Gates,GATES,NC,36.503046,-76.770972,FD,AKQ
New Hope Volunteer Fire Department,900 Holy Cross RD,502-549-6017,New Haven,NELSON ,KY,37.659069,-85.500972,FD,LMK
Point Township Volunteer Fire Department,11930 Bonebank RD,812-838-3292,Mount Vernon,POSEY,IN,37.860444,-87.9790725,FD,PAH
"Watts-Caney Volunteer Fire Department, Inc.",,606-260-0275,Lost Creek,BREATHITT,KY,37.436874,-83.292533,FD,JKL
Henderson Fire Department,332 Washington ST,270-831-1270,Henderson,HENDERSON,KY,37.836405,-87.591474,FD,PAH
New Haven Fire Department,,502-348-3600,New Haven,NELSON ,KY,37.670307,-85.5623105,FD,LMK
Dolores Fire Protection District,,970-882-4096,Dolores,MONTEZUMA,CO,37.459608,-108.522602,FD,GJT
Iberia Rural Fire Protection District,200 Firehouse LN,573-793-3101,Iberia,MILLER ,MO,38.08684,-92.29673,FD,SGF
Buckhorn Volunteer Fire Department,5972 Union Level RD,434-447-6911,South Hill,MECKLENBURG,VA,36.754623,-78.241203,FD,AKQ
Del Norte Fire Protection District,880 Grand AVE,719-657-3622,Del Norte,RIO GRANDE ,CO,37.6786365,-106.3508261,FD,PUB
Reno County Fire District #3,,620-422-3411,Nickerson,RENO ,KS,38.128155,-98.0882225,FD,ICT
Hesston Fire Department,115 E Smith ST,620-327-4412,Hesston,HARVEY ,KS,38.13822,-97.430553,FD,ICT
J. M. Huber Corp. Fire Brigade,1000 Chaney LN,434-476-6628,Crystal Hill,HALIFAX,VA,36.8599634,-78.9105978,FD,RNK
Callaway Volunteer Fire Department,,540-483-1208,Callaway,FRANKLIN ,VA,37.030101,-80.0494415,FD,RNK
