NAME,ADDRESS,PHONE,CITY,COUNTY,STATE,LAT,LON,TYPE,WFO
Louisburg College,501 N. Main St.,9194962521,Louisburg,,NC,36.10539346,-78.29970923,UV,RAH
Southeast Missouri State University,One University Plaza,5736512000,Cape Girardeau,,MO,37.31692109,-89.52914733,UV,PAH
Metro Business College of Cape Girardeau,1732 N Kingshighway,5733349181,Cape Girardeau,,MO,37.32719873,-89.56522218,UV,PAH
Union College,310 College St,6065464151,Barbourville,,KY,36.869066,-83.887982,UV,JKL
Jenny Lea Academy of Cosmetology,114 N Cumberland Ave,6065734276,Harlan,,KY,36.847296,-83.323659,UV,JKL
Rockingham Community College,Hwy 65w County Home Rd,3363424261,Wentworth,,NC,36.388685,-79.75835,UV,RNK
Virginia Highlands Community College,100 VHCC Drive,2767392400,Abingdon,,VA,36.699275,-82.001304,UV,MRX
Nevada State College,1125 Nevada State Drive,7029922000,Henderson,,NV,35.98724887,-114.9389285,UV,VEF
Washington County Adult Skill Center,848 Thompson Dr,2766761948,Abingdon,,VA,36.71966686,-81.9499286,UV,MRX
Lindsey Wilson College,210 Lindsey Wilson St,2703842126,Columbia,,KY,37.10185255,-85.29990878,UV,LMK
Euphoria Institute of Beauty Arts & Sciences,"11041 S Eastern Avenue, Ste 112",7029328111,Henderson,,NV,35.99123822,-115.1029417,UV,VEF
Taft College,29 Emmons Park Drive,6617637700,Taft,,CA,35.14885789,-119.461803,UV,HNX
Mountain Empire Community College,3441 Mountain Empire Road,2765232400,Big Stone Gap,,VA,36.85511589,-82.75848215,UV,MRX
Somerset Community College,808 Monticello Street,8776299722,Somerset,,KY,37.0595986,-84.61754606,UV,JKL
Southwest Baptist University,1600 University Ave,8005265859,Bolivar,,MO,37.60160328,-93.41045137,UV,SGF
Allan Hancock College,800 S College Dr,8059226966,Santa Maria,,CA,34.94297888,-120.4214855,UV,LOX
CET-Santa Maria,509 W Morrison Ave,4082877924,Santa Maria,,CA,34.94357619,-120.4419777,UV,LOX
DeVry University-Nevada,"2490 Paseo Verde Parkway, Ste 150",7029339700,Henderson,,NV,36.01994426,-115.0960924,UV,VEF
International Academy of Design and Technology,2495 Village View Dr,7029900150,Henderson,,NV,36.02232765,-115.0966048,UV,VEF
The Art Institute of Las Vegas,2350 Corporate Circle,7023699944,Henderson,,NV,36.025768,-115.088269,UV,VEF
ITT Technical Institute-Henderson,168 N Gibson Rd,7025585404,Henderson,,NV,36.039093,-115.029246,UV,VEF
Vernons Kansas School of Cosmetology-Central,2531 South Seneca,3162652629,Wichita,,KS,37.64880539,-97.35456799,UV,ICT
Emory and Henry College,1 Garnand Drive,2769444121,Emory,,VA,36.772543,-81.831737,UV,MRX
Heads West Kentucky Beauty College,Briarwood Shopping Ctr,2708253019,Madisonville,,KY,37.344853,-87.499633,UV,PAH
Barclay College,607 N Kingman,6208625252,Haviland,,KS,37.62069122,-99.1040266,UV,DDC
Wichita Technical Institute,2051 South Meridian,3169432241,Wichita,,KS,37.65697585,-97.37181934,UV,ICT
Cerro Coso Community College,3000 College Hts Blvd,7603846100,Ridgecrest,,CA,35.56776272,-117.6677057,UV,HNX
B Street Design-School International Hair Styling,1675 S Rock Rd,3166812288,Wichita,,KS,37.66373756,-97.2463019,UV,ICT
Neosho County Community College,800 W 14th St,6204312820,Chanute,,KS,37.67002105,-95.46470668,UV,ICT
Madisonville Community College,2000 College Drive,2708212250,Madisonville,,KY,37.36249,-87.500449,UV,PAH
Newman University,3100 McCormick Ave,3169424291,Wichita,,KS,37.672306,-97.378803,UV,ICT
Pratt Community College,348 NE SR 61,6206725641,Pratt,,KS,37.65394025,-98.71395929,UV,DDC
Friends University,2100 W. University Ave.,3162955000,Wichita,,KS,37.67849503,-97.366666,UV,ICT
Wichita Area Technical College,301 South Grove,3166779400,Wichita,,KS,37.68237042,-97.30976748,UV,ICT
University of Southern Nevada,11 Sunset Way,7029904433,Henderson,,NV,36.072723,-115.066835,UV,VEF
Xenon International Academy,3804 W Douglas,3169435516,Wichita,,KS,37.68437425,-97.38737392,UV,ICT
Old Town Barber and Beauty College,1207 E Douglas,3.16264E+11,Wichita,,KS,37.68579996,-97.32336691,UV,ICT
Vance-Granville Community College,I85 and Poplar Creek Rd,2524922061,Henderson,,NC,36.32436716,-78.40751436,UV,RAH
Union College-Bennett Center,300 Bennett Cir,6065461683,London,,KY,37.07774917,-84.12358726,UV,JKL
Piedmont Community College,1715 College Dr,3.36599E+12,Roxboro,,NC,36.43162677,-78.97970264,UV,RAH
Southeast Kentucky Community and Technical College,700 College Rd,6065892145,Cumberland,,KY,36.97133917,-82.99486261,UV,JKL
Lake Career and Technical Center,Township Road,5733469260,Camdenton,,MO,37.656109,-92.253971,UV,SGF
Salem College of Hairstyling,"1051 Kings Hwy, Suite #1",5733683136,Rolla,,MO,37.656109,-92.253971,UV,SGF
Gibson Technical Center, , , ,,MO,37.656109,-92.253971,UV,SGF
Kaplan College-Bakersfield,1914 Wible Road,6618366300,Bakersfield,,CA,35.33733891,-119.0379396,UV,HNX
Wichita State University,1845 Fairmount,3169783456,Wichita,,KS,37.716484,-97.296733,UV,ICT
ITT Technical Institute-Wichita,2024 N Woodlawn,3166818400,Wichita,,KS,37.72058396,-97.25899745,UV,ICT
National American University-Wichita,7309 E 21st St. N. Suite G40,3166813050,Wichita,,KS,37.72249831,-97.25173126,UV,ICT
Institute of Professional Careers,4472 S Eastern Ave,7027349900,Las Vegas,,NV,36.10830374,-115.118724,UV,VEF
University of Nevada-Las Vegas,4505 S Maryland Pky,7028953011,Las Vegas,,NV,36.107696,-115.137393,UV,VEF
Pima Medical Institute,3333 East Flamingo Road,7024589650,Las Vegas,,NV,36.11410461,-115.1022377,UV,VEF
San Joaquin Valley College-Bakersfield,201 New Stine Rd,6618340126,Bakersfield,,CA,35.35275031,-119.0622506,UV,HNX
Lebanon Technology and Career Center,757 Brice St,4175325494,Lebanon,,MO,37.691566,-92.677429,UV,SGF
Las Vegas College,170 North Stephaine Suite 145,7025671920,Henderson,,NV,36.11617952,-115.1019869,UV,VEF
California State University-Bakersfield,9001 Stockdale Hwy,6616542782,Bakersfield,,CA,35.35000547,-119.1047113,UV,HNX
University of Phoenix-Wichita Campus,"3020 N. Cypress Drive, Suite 150",3166308121,Wichita,,KS,37.738946,-97.23146148,UV,ICT
Santa Barbara Business College,5300 California Avenue,6618351100,Bakersfield,,CA,35.35954377,-119.0612635,UV,HNX
Nevada Career Institute,3231 North Decatur Boulevard Suites 119 & 250,7028933300,Las Vegas,,NV,36.12885684,-115.1092662,UV,VEF
Vatterott College-Wichita,8853 E. 37th Street N.,3166340066,Wichita,,KS,37.75172861,-97.23471022,UV,ICT
Kaplan College-Las Vegas Campus,3315 Spring Mountain Rd,7023682338,Las Vegas,,NV,36.12512679,-115.1827403,UV,VEF
California College of Vocational Careers,2822 F St - Ste L,6613236791,Bakersfield,,CA,35.38544254,-119.0230937,UV,HNX
Lyles Bakersfield College of Beauty,2935 F St,6613279784,Bakersfield,,CA,35.3865253,-119.0239033,UV,HNX
The University of Virginia's College at Wise,1 College Avenue,2763280100,Wise,,VA,36.97146836,-82.55872831,UV,MRX
Bakersfield College,1801 Panorama Dr,6613954011,Bakersfield,,CA,35.4108,-118.9734909,UV,HNX
High-Tech Institute-Las Vegas,2320 S Rancho Drive,7023856700,Las Vegas,,NV,36.14558679,-115.1713181,UV,VEF
Danville Community College,1008 S Main St,4347972222,Danville,,VA,36.56571442,-79.40854968,UV,RNK
Marinello School of Beauty,5001 East Bonanza Ste 110,7024316200,Las Vegas,,NV,36.173949,-115.064455,UV,VEF
Averett University-Non-traditional programs,420 W Main St,8004485233,Danville,,VA,36.57725729,-79.41319533,UV,RNK
Averett University,420 W Main St,4347915600,Danville,,VA,36.57727349,-79.41321423,UV,RNK
Academy of Healing Arts,710 S Tonopah Dr,7026714242,Las Vegas,,NV,36.16162896,-115.1703178,UV,VEF
Danville Regional Medical Center School of Health Professions,142 S Main St,4347994510,Danville,,VA,36.57815454,-79.40541372,UV,RNK
Southeast School of Cosmetology,356 Manchester Sq,6065987901,Manchester,,KY,37.13934,-83.771098,UV,JKL
Academy of Hair Design,"5191 W. Charleston, #150",7.02878E+11,Las Vegas,,NV,36.16010507,-115.1918013,UV,VEF
College of Southern Nevada,6375 W. Charleston Blvd.,7026515000,Las Vegas,,NV,36.15844274,-115.2337841,UV,VEF
Euphoria Institute of Beauty Arts & Sciences,9340 W. Sahara Ave Ste. 205,7023418111,Las Vegas,,NV,36.14741607,-115.3005783,UV,VEF
Butler Community College,901 S Haverhill Rd,3163212222,El Dorado,,KS,37.80637675,-96.8827175,UV,ICT
Fort Scott Community College,2108 S Horton,6202232700,Fort Scott,,KS,37.81619208,-94.71596616,UV,SGF
Expertise Cosmetology Institute,1911 Stella Lake Street,7026368686,Las Vegas,,NV,36.19379835,-115.1648343,UV,VEF
University of Phoenix-Las Vegas Campus,7455 W. Washington Street,8005544665,Las Vegas,,NV,36.17921471,-115.2557298,UV,VEF
Hawaii Community College,1175 Manono St,8089747611,Hilo,,HI,19.7044975,-155.0690956,UV,HFO
Campbellsville University,1 University Dr,2.7079E+13,Campbellsville,,KY,37.34334244,-85.34894311,UV,LMK
University of Hawaii at Hilo,200 W Kawili St,8008974456,Hilo,,HI,19.70185414,-155.0813286,UV,HFO
Le Cordon Bleu College of Culinary Arts-Las Vegas,1451 Center Crossing Road,7028515380,Las Vegas,,NV,36.18806166,-115.312552,UV,VEF
Cottey College,1000 W Austin,4176678181,Nevada,,MO,37.83612697,-94.37131079,UV,SGF
Dodge City Community College,2501 N 14th Ave,6202251321,Dodge City,,KS,37.77783753,-100.0372749,UV,DDC
Northwest Health Careers,"7398 Smoke Ranch Road, Ste 100",7022547577,Las Vegas,,NV,36.20387521,-115.2555849,UV,VEF
Frontier School of Midwifery and Family Nursing,195 School Street,6.06672E+13,Hyden,,KY,37.16363,-83.376447,UV,JKL
Nevada Regional Technical Center,2015 North West Street,4174482016,Nevada,,MO,37.8610141,-94.36308271,UV,SGF
Central College of Cosmetology,"690 Missouri Blvd,  Suite #3",5733363888,Saint Robert,,MO,37.814903,-92.14396,UV,SGF
Waynesville Technical Academy,810 Roosevelt,5737746106,Waynesville,,MO,37.81738314,-92.21380245,UV,SGF
Jenny Lea Academy of Cosmetology,74  Parkway Plaza Loop,6065734276,Whitesburg,,KY,37.12243,-82.839537,UV,JKL
Patrick Henry Community College,645 Patriot Avenue,2766560311,Martinsville,,VA,36.73790032,-79.87113605,UV,RNK
Fort Lewis College,1000 Rim Drive,9702477010,Durango,,CO,37.27542817,-107.8670026,UV,GJT
Southwest Virginia Community College,"369 College Road       US Rt. 19, 6 Miles S. Claypool Hill",2769642555,Richlands,,VA,37.006196,-81.796682,UV,RNK
Southern Illinois University-Systems Office,1400 Douglas Drive,6185363331,Carbondale,,IL,37.70227492,-89.21154486,UV,PAH
Adams State College,208 Edgemont Blvd,7195877011,Alamosa,,CO,37.47723819,-105.8809429,UV,PUB
Southern Illinois University Carbondale, ,6184532121,Carbondale,,IL,37.717389,-89.221214,UV,PAH
Roanoke-Chowan Community College,109 Community College Rd,2528621200,Ahoskie,,NC,36.323459,-77.025042,UV,AKQ
National Academy of Beauty Arts,670 Walton Drive,5737562730,Farmington,,MO,37.78788139,-90.43424073,UV,LSX
Halifax Community College,100 College Drive,2525367242,Weldon,,NC,36.430689,-77.619592,UV,RAH
Allen County Community College,1801 N Cottonwood,6.20366E+12,Iola,,KS,37.93769817,-95.39680951,UV,ICT
Wytheville Community College,1000 E Main St,2762234700,Wytheville,,VA,36.95773184,-81.07059526,UV,RNK
John A Logan College,700 Logan College Road,6189853741,Carterville,,IL,37.747453,-89.09021,UV,PAH
Hazard Community and Technical College,One Community College Dr.,6.06437E+14,Hazard,,KY,37.233812,-83.174535,UV,JKL
Mineral Area College,5270 Flat River Road,5734314593,Park Hills,,MO,37.845614,-90.482675,UV,LSX
Central California School,3195 McMillan Ste F,8055439123,San Luis Obispo,,CA,35.26372508,-120.6447959,UV,LOX
Southeastern Illinois College,3575 College Road,6182525400,Harrisburg,,IL,37.75127057,-88.43546254,UV,PAH
Elizabeth City State University,1704 Weeksville Rd,2523353400,Elizabeth City,,NC,36.273539,-76.210063,UV,AKQ
Chowan University,One University Place,2523986500,Murfreesboro,,NC,36.43625792,-77.09914066,UV,AKQ
California Polytechnic State University-San Luis Obispo,One Grand Ave,8057561111,San Luis Obispo,,CA,35.295999,-120.653126,UV,LOX
Rolla Technical Institute,1304 E 10th St,5.73458E+14,Rolla,,MO,37.95061678,-91.7513838,UV,SGF
San Juan Basin Technical College,33057 Highway 160,9705658457,Mancos,,CO,37.35387091,-108.4363426,UV,GJT
Missouri University of Science and Technology,1870 Miner Circle,5733414111,Rolla,,MO,37.955853,-91.7759,UV,SGF
Roanoke Bible College,715 N Poindexter St,2523342000,Elizabeth City,,NC,36.303765,-76.217496,UV,AKQ
Ferrum College,215 Ferrum Mountain Road,5403652121,Ferrum,,VA,36.92664799,-80.02086373,UV,RNK
College of the Ozarks, ,4173346411,Point Lookout,,MO,38.006521,-92.735783,UV,SGF
College of the Albemarle,1208 N Road St,2523350821,Elizabeth City,,NC,36.32482415,-76.21960598,UV,AKQ
Owensboro Community and Technical College,4800 New Hartford Rd,2706864400,Owensboro,,KY,37.71731668,-87.08299465,UV,PAH
Appalachian College of Pharmacy,1060 Dragon Road,2.76498E+13,Oakwood,,VA,37.21149569,-82.00522718,UV,RLX
Sidneys Hair Dressing College,916 E Fourth St,6206625481,Hutchinson,,KS,38.05704821,-97.91255959,UV,ICT
Garden City Community College,801 Campus Dr,6202767611,Garden City,,KS,37.970979,-100.847357,UV,DDC
Cuesta College,Highway 1,8055463100,San Luis Obispo,,CA,35.329859,-120.741624,UV,LOX
Daymar College-Owensboro Campus,3361 Buckland Sq,2709264040,Owensboro,,KY,37.73780908,-87.14378613,UV,PAH
Hutchinson Community College,1300 N Plum St,6206653500,Hutchinson,,KS,38.0668427,-97.91964676,UV,ICT
Bethel College,300 E 27th St,3162832500,North Newton,,KS,38.07525046,-97.3425722,UV,ICT
Kentucky Wesleyan College,3000 Frederica Street,2709263111,Owensboro,,KY,37.74466677,-87.12198387,UV,PAH
Alice Lloyd College,100 Purpose Rd,6063682101,Pippa Passes,,KY,37.335087,-82.875068,UV,JKL
Mr Jim's College of Cosmetology,2855 West Parrish Ave,5026848336,Owensboro,,KY,37.757252,-87.147973,UV,PAH
Henderson Community College,2660 S Green St,2708271867,Henderson,,KY,37.79566903,-87.6532695,UV,PAH
Brescia University,717 Frederica St,2706853131,Owensboro,,KY,37.76898866,-87.11153281,UV,PAH
Appalachian School of Law,1169 Edgewater Drive,2769354349,Grundy,,VA,37.278007,-82.096426,UV,RLX
New River Community College,5251 College Drive,5406743600,Dublin,,VA,37.105229,-80.696055,UV,RNK
Hesston College,301 South Main,6203274221,Hesston,,KS,38.13448701,-97.43326569,UV,ICT
The Hair Design School-Elizabethtown,554 Westport Road,2707653374,Elizabethtown,,KY,37.700034,-85.880054,UV,LMK
Elizabethtown Beauty School,308 N Miles St,2707652118,Elizabethtown,,KY,37.69980548,-85.85978395,UV,LMK
Trend Setters Academy of Beauty Culture-Elizabethtown,622 B Westport Rd,2707655243,Elizabethtown,,KY,37.703008,-85.882526,UV,LMK
Pat Wilsons Beauty College,326 N Main,2708265195,Henderson,,KY,37.84215247,-87.590395,UV,PAH
Elizabethtown Community and Technical College,600 College Street Rd,2707692371,Elizabethtown,,KY,37.70306648,-85.86141858,UV,LMK
Berea College,101 Chestnut Street,8599853000,Berea,,KY,37.57333362,-84.28933216,UV,LMK
Radford University,East Main Street,5408315000,Radford,,VA,37.13691411,-80.54973149,UV,RNK
Centre College,600 W Walnut St,8592385200,Danville,,KY,37.645102,-84.779175,UV,LMK
Bluefield College,3000 College Dr,2763263682,Bluefield,,VA,37.24568079,-81.24487927,UV,RNK
Saint Catharine College,2735 Bardstown Rd,8593365082,Saint Catharine,,KY,37.70883307,-85.26137166,UV,LMK
Saint Pauls College,115 College Drive,4348483111,Lawrenceville,,VA,36.76059,-77.850862,UV,AKQ
Otero Junior College,1802 Colorado Ave,7193846831,La Junta,,CO,37.97118433,-103.5447787,UV,PUB
Bluefield State College,219 Rock St,3043274000,Bluefield,,WV,37.26688047,-81.23542792,UV,RNK
Sterling College,125 W. Cooper,6202782173,Sterling,,KS,38.21978296,-98.20996616,UV,ICT
Lamar Community College,2401 S Main St,7193362248,Lamar,,CO,38.05806678,-102.6156124,UV,PUB
Edward Via Virginia College of Osteopathic Medicine,2265 Kraft Dr,5402314000,Blacksburg,,VA,37.1996661,-80.40602096,UV,RNK
University of Southern Indiana,8600 University Blvd,8124648600,Evansville,,IN,37.966188,-87.67666,UV,PAH
Pikeville College,147 Sycamore St,6062185250,Pikeville,,KY,37.47883485,-82.52026471,UV,JKL
Paul D Camp Community College,100 N College Dr,7575696700,Franklin,,VA,36.67453474,-76.93757204,UV,AKQ
Southside Virginia Community College,109 Campus Dr,8882207822,Alberta,,VA,36.83907338,-77.91796415,UV,AKQ
University of Evansville,1800 Lincoln Avenue,8124882000,Evansville,,IN,37.969955,-87.531963,UV,PAH
Rogers Academy of Hair Design,2903 Mt. Vernon Avenue,81242901102,Evansville,,IN,37.983398,-87.609971,UV,PAH
Kentucky Mountain Bible College,855 Hwy 541,6.06694E+12,Vancleve,,KY,37.604308,-83.43771,UV,JKL
Trinity College of the Bible and Trinity Theological Seminary,4233 Medwel Drive,8128530611,Newburgh,,IN,37.97236512,-87.39485154,UV,PAH
Virginia Polytechnic Institute and State University, ,5402316000,Blacksburg,,VA,37.2299064,-80.41998783,UV,RNK
ITT Technical Institute-Newburgh,10999 Stahl Rd,8128581600,Newburgh,,IN,37.97981119,-87.4493415,UV,PAH
Indiana Business College-Evansville,4601 Theatre Dr,8124766000,Evansville,,IN,37.995999,-87.494862,UV,PAH
Andrews Academy of Cosmetology,100 W Main St,5734683864,Sullivan,,MO,38.2097048,-91.15914553,UV,LSX
Ivy Tech Community College-Southwest,3501 First Ave,8124262865,Evansville,,IN,38.0117309,-87.57370391,UV,PAH
Mercer County Technical Education Center,1397 Stafford Dr,3.04426E+12,Princeton,,WV,37.36002444,-81.10464682,UV,RNK
Eastern Kentucky University,521 Lancaster Ave,8596221000,Richmond,,KY,37.74039579,-84.30135598,UV,LMK
Valley College,616 Harrison St,3044252323,Princeton,,WV,37.36928423,-81.09139374,UV,RNK
Rend Lake College,468 N Ken Gray Pky,6184375321,Ina,,IL,38.134842,-88.918759,UV,PAH
Tabor College,400 S Jefferson,6209473121,Hillsboro,,KS,38.348606,-97.20095967,UV,ICT
Design's School of Cosmetology,715 24th St Ste E,8052378575,Paso Robles,,CA,35.63980307,-120.6915241,UV,LOX
Bar Palma Beauty Careers Academy,3535 D Franklin Rd SW,5403430153,Roanoke,,VA,37.23764289,-79.96885389,UV,RNK
Central Christian College of Kansas,1200 S Main,6202410723,McPherson,,KS,38.35796364,-97.66737273,UV,ICT
Virginia Western Community College,3093 Colonial Ave,5408577311,Roanoke,,VA,37.24564811,-79.97313349,UV,RNK
McPherson College,1600 E Euclid,6202420400,McPherson,,KS,38.37146364,-97.6443,UV,ICT
Clinton Technical School,602 S. Fifth St.,6608856101,Clinton,,MO,38.36378727,-93.76870012,UV,EAX
Jefferson College,1000 Viking Dr,6367973000,Hillsboro,,MO,38.25988889,-90.55895443,UV,LSX
Jefferson College of Health Sciences,920 S Jefferson St,8889858483,Roanoke,,VA,37.26528195,-79.94073006,UV,RNK
Eldon Career Center,112 S. Pine,5733928060,Eldon,,MO,38.34949058,-92.58258571,UV,SGF
Porterville College,100 E College Ave,5597912200,Porterville,,CA,36.04925597,-119.014368,UV,HNX
Tap This Valley Works CET,"108 N. Jefferson Street,  Suite 303",5407676220,Roanoke,,VA,37.27446519,-79.94086752,UV,RNK
Suffolk Beauty Academy,860 Portsmouth Blvd,7579340656,Suffolk,,VA,36.73951011,-76.56392766,UV,AKQ
Concord University,100 Vermillion Street,8883845249,Athens,,WV,37.42385368,-81.0056935,UV,RNK
Roanoke College,221 College Ln,5403752500,Salem,,VA,37.29685967,-80.05643306,UV,RNK
Emporia State University,1200 Commercial,6203411200,Emporia,,KS,38.41258307,-96.17945423,UV,TOP
National College-Salem,1813 E Main St,5409861800,Salem,,VA,37.29971448,-80.02359665,UV,RNK
Flint Hills Technical College,3301 W 18th St,6.20343E+13,Emporia,,KS,38.420955,-96.223623,UV,TOP
Asbury College,1 Macklem Dr,8598583511,Wilmore,,KY,37.86202948,-84.66260608,UV,LMK
Asbury Theological Seminary,204 N Lexington Ave,8598583581,Wilmore,,KY,37.8637044,-84.66186216,UV,LMK
Barrett and Company School of Hair Design,973 Kimberly Sq Unit F,8598859136,Nicholasville,,KY,37.866379,-84.579948,UV,LMK
Barton County Community College,245 NE 30th Road,6207922701,Great Bend,,KS,38.40331046,-98.73169728,UV,ICT
Suffolk Public Schools-Sentara Obici Hospital School of Practical Nursing,2800  Godwin Blvd,7579344826,Suffolk,,VA,36.77319719,-76.58096265,UV,AKQ
Regency School of Hair Design,567 North Lake Dr.,6068866457,Prestonsburg,,KY,37.67366372,-82.77738638,UV,JKL
ECPI Technical College,5234 Airport Rd,5405638080,Roanoke,,VA,37.31971897,-79.95944221,UV,RNK
Beck Area Career Center-Red Bud,6137 Beck Rd,6184732222,Red Bud,,IL,38.28972667,-89.94878651,UV,LSX
Big Sandy Community and Technical College,One Bert Combs Dr,60688638630,Prestonsburg,,KY,37.687585,-82.77839,UV,JKL
Hairitage Hair Academy,175 W 900 S #9,4356735233,Saint George,,UT,37.09212891,-113.5874483,UV,SLC
Traditional Chinese Medical College of Hawaii,65-1206 Mamalahoa Hwy Bldg 3,8088859226,Kamuela,,HI,20.01772016,-155.6597805,UV,HFO
Dixie State College of Utah,225 S 700 E,4356527500,Saint George,,UT,37.10387487,-113.565894,UV,SLC
Dixie Applied Technology College,46 South 1000 East,8.01864E+13,Saint George,,UT,37.10761077,-113.5631834,UV,SLC
Evans Hairstyling College,955 E Tabernacle,4356736128,Saint George,,UT,37.10848692,-113.5628696,UV,SLC
Hollins University,7916 Williamson Rd NW,5403626000,Roanoke,,VA,37.35462882,-79.94219615,UV,RNK
Centura College,932 Ventures Way,7575492121,Chesapeake,,VA,36.76595358,-76.22771235,UV,AKQ
Appalachian Beauty School,609A Central Avenue,6062376650,South Williamson,,KY,37.672192,-82.295552,UV,JKL
Virginia Beach City Public Schools School of Practical Nursing,2925 N Landing Rd,75764860500,Virginia Beach,,VA,36.74090193,-76.0736904,UV,AKQ
Aviation Institute of Maintenance-Chesapeake,2211 S Military Hwy,7573632121,Chesapeake,,VA,36.77851808,-76.26867023,UV,AKQ
Sentara School of Health Professions,"1441 Crossways Blvd, Suite 105",7573882900,Chesapeake,,VA,36.7770008,-76.24272249,UV,AKQ
Everest Institute-Chesapeake,825 Greenbrier Circle,7573613900,Chesapeake,,VA,36.79028985,-76.22960628,UV,AKQ
Regent University,1000 Regent University Dr,7572264127,Virginia Beach,,VA,36.8009287,-76.192844,UV,AKQ
Saint Meinrad School of Theology,200 Hill Drive,8123576611,Saint Meinrad,,IN,38.16604639,-86.81041661,UV,PAH
East Central College,1964 Prairie Dell Rd,6365835193,Union,,MO,38.43029626,-90.9755345,UV,LSX
Linn State Technical College,One Technology Dr.,5738975000,Linn,,MO,38.46830066,-91.81129835,UV,LSX
ITT Technical Institute-Arnold,1930 Meyer Drury Dr,6364646600,Arnold,,MO,38.40891303,-90.3867023,UV,LSX
College for Technical Education,1165 Centre Pky Suite #120,8592725225,Lexington,,KY,37.982264,-84.483707,UV,LMK
Tidewater Community College,121 College Place,7578221122,Norfolk,,VA,36.85063459,-76.28966913,UV,AKQ
Norfolk State University,700 Park Ave,7578238600,Norfolk,,VA,36.84826173,-76.2639305,UV,AKQ
Bryant and Stratton College-Virginia Beach,301 Centre Pointe Dr,7574997900,Virginia Beach,,VA,36.82778959,-76.13814392,UV,AKQ
Rudy & Kelly Academy of Hair and Nails,5606-8 Princess Anne Rd,7574730994,Virginia Beach,,VA,36.839479,-76.180029,UV,AKQ
Eastern Virginia Medical School,700w. Olney,7574468422,Norfolk,,VA,36.86168053,-76.300768,UV,AKQ
Advanced Technology Institute,5700 Southern Blvd Ste 100,7574901241,Virginia Beach,,VA,36.841029,-76.182939,UV,AKQ
ECPI College of Technology,5555 Greenwich Rd Ste 300,7576717171,Virginia Beach,,VA,36.84253313,-76.17877489,UV,AKQ
Hyperlearning Technologies Inc,3630 S Plaza Trail Ste 250,7574950714,Virginia Beach,,VA,36.83021662,-76.09832951,UV,AKQ
Virginia Career Institute,100 Constitution Drive Suite 101,7574995447,Virginia Beach,,VA,36.83929504,-76.13041792,UV,AKQ
ITT Technical Institute-Norfolk,"863 Glenrock Rd, Ste 100",7574661260,Norfolk,,VA,36.853344,-76.202022,UV,AKQ
Pueblo Community College,900 West Orman Avenue,7195493200,Pueblo,,CO,38.26345764,-104.6363956,UV,PUB
Lexington Healing Arts Academy,272 Southland Drive,8592525656,Lexington,,KY,38.01422313,-84.52256865,UV,LMK
Centura College,"2697 Dean Drive, Ste 100",7573402121,Virginia Beach,,VA,36.83764131,-76.06450271,UV,AKQ
Wards Corner Beauty Academy-Virginia Beach,544 Newtown Rd,7574735555,Virginia Beach,,VA,36.85791753,-76.17456674,UV,AKQ
Liberty University,1971 University Blvd,4345822000,Lynchburg,,VA,37.35034487,-79.17968842,UV,RNK
Bethany College,335 e swensson st,7852273311,Lindsborg,,KS,38.5786,-97.67317273,UV,ICT
Hampden-Sydney College,College Road,4342236000,Hampden-Sydney,,VA,37.24248249,-78.46137092,UV,AKQ
Louisville Bible College,8013 Damascus Rd,5022315221,Louisville,,KY,38.12334453,-85.6129343,UV,LMK
Old Dominion University,5115 Hampton Blvd,7576833000,Norfolk,,VA,36.88491912,-76.30965259,UV,AKQ
Lexington Beauty College,90 Southport Dr,8592527647,Lexington,,KY,38.02087408,-84.5269,UV,LMK
Trend Setters Academy-Louisville,7283 Dixie Hwy,5029376816,Louisville,,KY,38.14603387,-85.83765882,UV,LMK
Central School of Practical Nursing,1330 N Millitary Hwy,7578923300,Norfolk,,VA,36.86940871,-76.20952825,UV,AKQ
Tidewater Tech-Trades,5301 E Princess Anne Rd,7578588324,Norfolk,,VA,36.872864,-76.219925,UV,AKQ
Central Virginia Community College,3506 Wards Rd,4348327600,Lynchburg,,VA,37.35889519,-79.18439078,UV,RNK
Virginia Wesleyan College,1584 Wesleyan Dr,7574553200,Norfolk,,VA,36.86841713,-76.18606013,UV,AKQ
Bluegrass Community and Technical College,470 Cooper Drive,8592462400,Lexington,,KY,38.02446655,-84.50233816,UV,LMK
Motif Beauty Academy,23 W Lexington Ave,8597455886,Winchester,,KY,37.99162712,-84.178346,UV,LMK
University of Kentucky, ,8592579000,Lexington,,KY,38.028761,-84.502517,UV,LMK
Ottawa University-Online,1001 South Cedar,7852425200,Ottawa,,KS,38.602692,-95.26377459,UV,TOP
Ottawa University,1001 South Cedar,7852425200,Ottawa,,KS,38.60289924,-95.26377638,UV,TOP
Miller-Motte Technical College,1011 Creekside Lane,4342395222,Lynchburg,,VA,37.37574631,-79.22626264,UV,RNK
The Salon Professional Academy,701 E High St,8592665531,Lexington,,KY,38.03236687,-84.49047635,UV,LMK
Kentucky Community and Technical College System,300 North Main Street,8592563100,Versailles,,KY,38.05720261,-84.72955961,UV,LMK
Lexington Theological Seminary,631 S Limestone,8592520361,Lexington,,KY,38.03705856,-84.50931102,UV,LMK
National College-Lexington,2376 Sir Barton Way,8592530621,Lexington,,KY,38.02884478,-84.41912174,UV,LMK
